model,hier,variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail,2.5%,97.5%,term,lvl,variable_orig,lvl_c,term_c,trials
asce_int,cmpr_cond,sd,0.100889589943125,0.09304785,0.05774259282507615,0.055576521209999986,0.020259655,0.20460855,1.0052005406719215,1161.702864587988,1860.7792899451542,0.010692465,0.230131325,12,3,sd_3[12],nct_id,other,27
eth_33,cond,b,0.252644226625,0.2509895,0.056962988709928136,0.049246782900000015,0.16396660000000002,0.34776425,1.0029693354183884,1113.7985733891712,1438.7024943608185,0.14432640000000002,0.374889275,1,0,b[1],pop,Intercept,27
eth_33,cond,b,-0.0209378663533,-0.02157385,0.02836132757065719,0.025106170487999995,-0.06585556000000001,0.026283939999999943,1.0013438670691088,2221.5950264464204,2328.325387154806,-0.075619275,0.03790589500000002,2,0,b[2],pop,asian,27
eth_33,cond,b,0.058521505753275,0.0590798,0.033237036572960475,0.03084356562,0.006162769500000004,0.11019954999999997,1.0010058467655314,2528.691489054008,2143.2025711825113,-0.00968873675,0.122093725,3,0,b[3],pop,black,27
eth_33,cond,b,-0.00203700946585,0.0024075900000000003,0.07867050026775495,0.066535366674,-0.13261040000000002,0.11562054999999996,1.0011451472082624,2544.33722206932,2433.817308033219,-0.16790262500000003,0.14472402500000006,4,0,b[4],pop,nativ,27
eth_33,cond,b,0.017529556550425,0.015574600000000001,0.06032904525105908,0.050734942649999996,-0.07447916499999999,0.11391664999999992,1.0000765076349336,2456.1652060508736,2277.038961587202,-0.10221919999999998,0.140135575,5,0,b[5],pop,other,27
eth_33,cond,sd,0.112490694175625,0.1013545,0.07454593854792078,0.07080549188999999,0.014129975000000001,0.25104184999999996,1.0056636436068158,588.7930478031719,1454.1201283183304,0.007728213,0.2883194500000002,1,1,sd_1[1],cond,Intercept,27
eth_33,cond,sd,0.041878928036275,0.03511805,0.03335816391987358,0.02684454863999999,0.0041017335,0.10152804999999997,1.0034324837562167,1199.99168848037,1848.7787131470338,0.00196576675,0.12497560000000006,2,1,sd_1[2],cond,asian,27
eth_33,cond,sd,0.0438587970286,0.034186999999999995,0.0380328204511775,0.030510573660000002,0.0030847405000000005,0.11471974999999997,1.0009952883990463,1682.243359808037,1955.1948195820496,0.00152006725,0.14017105000000005,3,1,sd_1[3],cond,black,27
eth_33,cond,sd,0.0923419925804,0.06745609999999999,0.08924396927574793,0.06069430815,0.006556164000000001,0.2576043499999997,1.0037822052454624,1973.6180574058058,2176.9749434168343,0.0030761295000000005,0.332286525,4,1,sd_1[4],cond,nativ,27
eth_33,cond,sd,0.09392001877265,0.07853085,0.07369538753310294,0.06216867972,0.0093769535,0.22573369999999962,1.0017598068734994,1713.79638796655,2285.620821151589,0.00493774875,0.27057655,5,1,sd_1[5],cond,other,27
eth_33,cond,sd,0.157533488125,0.15477849999999999,0.026015030730447985,0.024559268999999995,0.1205718,0.20605869999999998,1.003455556235569,1135.3142107669576,2101.9699963668536,0.1146548,0.21695460000000003,1,2,sd_2[1],nct_id,Intercept,27
eth_33,cond,sd,0.063083309375,0.060836100000000004,0.017439799242807728,0.015966415919999997,0.038475435,0.09573273499999999,1.001998937054332,2440.782504419024,3010.197866556827,0.0352192925,0.10396600000000002,2,2,sd_2[2],nct_id,asian,27
eth_33,cond,sd,0.081856333225,0.07906455,0.024683297458564173,0.023143682519999997,0.046691405,0.12581524999999988,1.0024248151943238,1883.4944278051366,2597.1839312832417,0.04157996,0.138524425,3,2,sd_2[3],nct_id,black,27
eth_33,cond,sd,0.10096307012,0.0914957,0.04828664872602775,0.04044725538,0.041843160000000004,0.19084589999999993,1.0013382859263595,2927.9260646328694,2581.2664464248987,0.0352328675,0.22497327500000003,4,2,sd_2[4],nct_id,nativ,27
eth_33,cond,sd,0.10816737232,0.1052975,0.039918558747934284,0.0383674641,0.050117655,0.17820379999999997,1.002987382214159,1937.9452115165036,2214.5591606878415,0.040647467500000006,0.19459655,5,2,sd_2[5],nct_id,other,27
eth_33,cmpr_cond,b,0.266592432595,0.26293049999999996,0.07216765358642287,0.06489117810000006,0.1556454,0.3865684499999998,1.002536965176655,1485.6726997103992,1975.3386330432033,0.13127302500000002,0.41813267500000006,1,0,b[1],pop,Intercept,27
eth_33,cmpr_cond,b,-0.0209278138478375,-0.02123895,0.03176580429368071,0.027867349901999995,-0.0707125,0.03171946499999996,1.0034147676971101,2276.0633124850715,2670.140502151579,-0.083422975,0.04253594750000005,2,0,b[2],pop,asian,27
eth_33,cmpr_cond,b,0.05423138547368,0.0548192,0.036780045468385814,0.032758343520000004,-0.008101824,0.11072469999999998,1.0000959560765126,2412.3288684025383,2651.294656802974,-0.022217969999999997,0.1252138,3,0,b[3],pop,black,27
eth_33,cmpr_cond,b,0.0044978816383975,0.00649865,0.08632158606775917,0.06851947095,-0.1370811,0.13652279999999997,1.0002100977421338,2299.5858192798423,2105.2570753763207,-0.18256685,0.17633685000000007,4,0,b[4],pop,nativ,27
eth_33,cmpr_cond,b,0.021804220693075,0.0208267,0.05849690658948047,0.05176690637999999,-0.07126276000000001,0.11679909999999988,1.0002884575755793,2428.6624684701187,2542.47052703298,-0.09420784499999998,0.13811327500000006,5,0,b[5],pop,other,27
eth_33,cmpr_cond,sd,0.122804008742925,0.1255945,0.05169693178606912,0.045912934409999995,0.025960975000000004,0.20481544999999998,1.005257825085378,375.7159671039355,368.7794126254911,0.01268959,0.22156722500000006,1,1,sd_1[1],cmpr,Intercept,27
eth_33,cmpr_cond,sd,0.0557819126727775,0.0555948,0.029160450348418212,0.02626677942,0.0070070555,0.10474104999999999,1.0101675158663423,486.1788365733159,695.293800166065,0.0028694657500000003,0.11705555000000001,2,1,sd_1[2],cmpr,asian,27
eth_33,cmpr_cond,sd,0.047545971698825,0.0432564,0.03252166611314882,0.033619659989999995,0.004733464000000001,0.10590244999999998,1.000645109036272,1254.2523401492115,1864.572523886258,0.00280943725,0.12240050000000001,3,1,sd_1[3],cmpr,black,27
eth_33,cmpr_cond,sd,0.0827379133172625,0.07185515,0.06197038018845682,0.050961854580000014,0.007168342500000003,0.19593004999999988,0.9994775976936071,1715.4242008684196,1511.4410747579548,0.0038773847500000007,0.237785775,4,1,sd_1[4],cmpr,nativ,27
eth_33,cmpr_cond,sd,0.102048466536375,0.1009815,0.05299135559840128,0.0516033756,0.01623843,0.19230229999999993,1.0020746028683405,953.3624220664971,1205.9650520344094,0.00811744675,0.2138062,5,1,sd_1[5],cmpr,other,27
eth_33,cmpr_cond,sd,0.155988346453,0.1503425,0.08899172103123544,0.0860389845,0.021635130000000002,0.31653074999999975,1.0041718576905971,512.7789091819934,735.5363477355955,0.010779062500000004,0.3592200250000001,1,2,sd_2[1],cond,Intercept,27
eth_33,cmpr_cond,sd,0.03797822627405,0.029173499999999998,0.03416185854364789,0.026786282459999998,0.0027020405000000003,0.09991871999999995,1.0027778562032008,1828.3029758143575,2104.6685353150347,0.00135737125,0.12482380000000003,2,2,sd_2[2],cond,asian,27
eth_33,cmpr_cond,sd,0.0432785928796,0.0339952,0.03717714848530651,0.030344300070000003,0.0031873135000000004,0.11724974999999993,0.9998386552290489,2238.1471806681775,2382.0182840825296,0.0015516585,0.14044505000000007,3,2,sd_2[3],cond,black,27
eth_33,cmpr_cond,sd,0.099739713365225,0.07061015,0.0989537395803532,0.06775756281,0.006394864000000001,0.28718204999999974,1.0007464332290463,2061.73690296409,1936.4193136541785,0.0033420817500000007,0.3696958,4,2,sd_2[4],cond,nativ,27
eth_33,cmpr_cond,sd,0.075248061006375,0.0592994,0.06470812777249751,0.053493764730000004,0.0054108005,0.20202354999999994,1.002032306957955,2055.0146507190025,2223.5263857624686,0.0029177077500000003,0.24489915000000015,5,2,sd_2[5],cond,other,27
eth_33,cmpr_cond,sd,0.10002239475,0.0942939,0.0408400222441968,0.044346938159999995,0.04473312,0.17486949999999996,1.0043565731453101,363.5726171145647,1336.2017887166767,0.040337830000000005,0.19068385,1,3,sd_3[1],nct_id,Intercept,27
eth_33,cmpr_cond,sd,0.033767319971275,0.029083150000000002,0.02531644669353636,0.025402720139999998,0.0026158134999999996,0.08021714499999998,1.0059112076287182,649.6545325361199,1608.4344760450576,0.001269704,0.09167279249999999,2,3,sd_3[2],nct_id,asian,27
eth_33,cmpr_cond,sd,0.06811192572975,0.06734425,0.02935322796477453,0.02742120591,0.018260845,0.11706339999999997,1.0047601680460188,878.3170129599554,604.3076780737001,0.010402815000000001,0.129908875,3,3,sd_3[3],nct_id,black,27
eth_33,cmpr_cond,sd,0.07373002137675,0.06430385,0.0531599536016602,0.04866130415999999,0.008542099,0.17537294999999997,1.0008209789289682,1955.7427530514465,1903.0424447019698,0.0040544815,0.20406565000000002,4,3,sd_3[4],nct_id,nativ,27
eth_33,cmpr_cond,sd,0.061529798382775,0.0523774,0.04576776781438498,0.04775662164,0.004747836500000001,0.14786764999999996,1.0021760856068354,963.0181419414034,2090.557094672226,0.00229762825,0.167452075,5,3,sd_3[5],nct_id,other,27
