model,nct_id,rows,cols,values
asce_int,NCT00289198,other,male:black,-8.173e-04
asce_int,NCT00289198,(Intercept),male:asian,1.148e-03
asce_int,NCT00289198,age10,male:asian,-9.572e-05
asce_int,NCT00289198,como_ct,male:asian,1.403e-04
asce_int,NCT00289198,male,male:asian,-1.882e-03
asce_int,NCT00289198,black,male:asian,-8.524e-04
asce_int,NCT00289198,asian,male:asian,-1.658e-02
asce_int,NCT00289198,nativ,male:asian,1.074e-03
asce_int,NCT00289198,other,male:asian,-7.806e-04
asce_int,NCT00289198,male:black,male:asian,1.910e-03
asce_int,NCT00289198,(Intercept),male:other,6.935e-04
asce_int,NCT00289198,age10,male:other,6.741e-05
asce_int,NCT00289198,como_ct,male:other,-2.966e-04
asce_int,NCT00289198,male,male:other,-1.891e-03
asce_int,NCT00289198,black,male:other,-9.019e-04
asce_int,NCT00289198,asian,male:other,-8.063e-04
asce_int,NCT00289198,nativ,male:other,9.578e-04
asce_int,NCT00289198,other,male:other,-3.037e-02
asce_int,NCT00289198,male:black,male:other,1.871e-03
asce_int,NCT00289198,male:asian,male:other,1.827e-03
asce_int,NCT01772134,(Intercept),age10,-2.036e-03
asce_int,NCT01772134,(Intercept),como_ct,7.138e-06
asce_int,NCT01772134,age10,como_ct,-3.349e-05
asce_int,NCT01772134,(Intercept),male,-1.677e-04
asce_int,NCT01772134,age10,male,-9.204e-05
asce_int,NCT01772134,como_ct,male,2.944e-05
asce_int,NCT01772134,(Intercept),black,-1.458e-03
asce_int,NCT01772134,age10,black,1.259e-04
asce_int,NCT01772134,como_ct,black,6.156e-06
asce_int,NCT01772134,male,black,6.496e-04
asce_int,NCT01772134,(Intercept),asian,-5.383e-04
asce_int,NCT01772134,age10,asian,-4.519e-05
asce_int,NCT01772134,como_ct,asian,8.061e-05
asce_int,NCT01772134,male,asian,7.058e-04
asce_int,NCT01772134,black,asian,6.757e-04
asce_int,NCT01772134,(Intercept),nativ,-3.524e-03
asce_int,NCT01772134,age10,nativ,4.577e-04
asce_int,NCT01772134,como_ct,nativ,3.149e-05
asce_int,NCT01772134,male,nativ,5.708e-04
asce_int,NCT01772134,black,nativ,8.603e-04
asce_int,NCT01772134,asian,nativ,6.701e-04
asce_int,NCT01772134,(Intercept),other,1.403e-04
asce_int,NCT01772134,age10,other,-1.595e-04
asce_int,NCT01772134,como_ct,other,9.177e-05
asce_int,NCT01772134,male,other,7.365e-04
asce_int,NCT01772134,black,other,6.338e-04
asce_int,NCT01772134,asian,other,7.515e-04
asce_int,NCT01772134,nativ,other,5.175e-04
asce_int,NCT01772134,(Intercept),male:black,2.170e-03
asce_int,NCT01772134,age10,male:black,-2.451e-04
asce_int,NCT01772134,como_ct,male:black,3.494e-06
asce_int,NCT01772134,male,male:black,-1.042e-03
asce_int,NCT01772134,black,male:black,-3.342e-02
asce_int,NCT01772134,asian,male:black,-6.613e-04
asce_int,NCT01772134,nativ,male:black,-1.021e-03
asce_int,NCT01772134,other,male:black,-5.796e-04
asce_int,NCT01772134,(Intercept),male:asian,1.644e-03
asce_int,NCT01772134,age10,male:asian,-1.642e-04
asce_int,NCT01772134,como_ct,male:asian,2.284e-05
asce_int,NCT01772134,male,male:asian,-1.059e-03
asce_int,NCT01772134,black,male:asian,-7.394e-04
asce_int,NCT01772134,asian,male:asian,-6.595e-02
asce_int,NCT01772134,nativ,male:asian,-8.949e-04
asce_int,NCT01772134,other,male:asian,-5.993e-04
asce_int,NCT01772134,male:black,male:asian,1.220e-03
asce_int,NCT01772134,(Intercept),male:other,-3.082e-03
asce_int,NCT01772134,age10,male:other,6.072e-04
asce_int,NCT01772134,como_ct,male:other,3.575e-05
asce_int,NCT01772134,male,male:other,-1.250e-03
asce_int,NCT01772134,black,male:other,-4.421e-04
asce_int,NCT01772134,asian,male:other,-6.975e-04
asce_int,NCT01772134,nativ,male:other,1.930e-04
asce_int,NCT01772134,other,male:other,-1.968e-01
asce_int,NCT01772134,male:black,male:other,6.533e-04
asce_int,NCT01772134,male:asian,male:other,8.189e-04
asce_int,NCT00123903,(Intercept),age10,-5.154e-03
asce_int,NCT00123903,(Intercept),como_ct,-2.985e-04
asce_int,NCT00123903,age10,como_ct,-8.233e-05
asce_int,NCT00123903,(Intercept),male,-4.046e-03
asce_int,NCT00123903,age10,male,9.081e-05
asce_int,NCT00123903,como_ct,male,7.248e-05
asce_int,NCT00123903,(Intercept),black,-4.703e-03
asce_int,NCT00123903,age10,black,2.270e-04
asce_int,NCT00123903,como_ct,black,-3.378e-05
asce_int,NCT00123903,male,black,3.427e-03
asce_int,NCT00123903,(Intercept),asian,-3.478e-03
asce_int,NCT00123903,age10,asian,-7.004e-05
asce_int,NCT00123903,como_ct,asian,3.441e-04
asce_int,NCT00123903,male,asian,3.448e-03
asce_int,NCT00123903,black,asian,3.380e-03
asce_int,NCT00123903,(Intercept),male:black,3.875e-03
asce_int,NCT00123903,age10,male:black,-1.128e-04
asce_int,NCT00123903,como_ct,male:black,1.400e-04
asce_int,NCT00123903,male,male:black,-5.459e-03
asce_int,NCT00123903,black,male:black,-1.325e-02
asce_int,NCT00123903,asian,male:black,-3.317e-03
asce_int,NCT00123903,(Intercept),male:asian,2.140e-03
asce_int,NCT00123903,age10,male:asian,2.255e-04
asce_int,NCT00123903,como_ct,male:asian,-5.024e-05
asce_int,NCT00123903,male,male:asian,-5.447e-03
asce_int,NCT00123903,black,male:asian,-3.347e-03
asce_int,NCT00123903,asian,male:asian,-1.979e-02
asce_int,NCT00123903,male:black,male:asian,5.431e-03
asce_int,NCT00273052,(Intercept),age10,-8.377e-04
asce_int,NCT00273052,(Intercept),como_ct,-1.021e-04
asce_int,NCT00273052,age10,como_ct,-1.185e-05
asce_int,NCT00273052,(Intercept),male,-7.409e-04
asce_int,NCT00273052,age10,male,5.101e-05
asce_int,NCT00273052,como_ct,male,5.682e-05
asce_int,NCT00273052,(Intercept),black,-7.713e-04
asce_int,NCT00273052,age10,black,5.457e-05
asce_int,NCT00273052,como_ct,black,6.809e-05
asce_int,NCT00273052,male,black,4.510e-04
asce_int,NCT00273052,(Intercept),asian,-8.405e-04
asce_int,NCT00273052,age10,asian,5.556e-05
asce_int,NCT00273052,como_ct,asian,1.333e-04
asce_int,NCT00273052,male,asian,4.747e-04
asce_int,NCT00273052,black,asian,4.853e-04
asce_int,NCT00273052,(Intercept),nativ,3.299e-06
asce_int,NCT00273052,age10,nativ,-9.108e-05
asce_int,NCT00273052,como_ct,nativ,8.794e-05
asce_int,NCT00273052,male,nativ,4.064e-04
asce_int,NCT00273052,black,nativ,4.099e-04
asce_int,NCT00273052,asian,nativ,4.405e-04
asce_int,NCT00273052,(Intercept),other,-6.424e-04
asce_int,NCT00273052,age10,other,4.000e-05
asce_int,NCT00273052,como_ct,other,1.742e-05
asce_int,NCT00273052,male,other,4.277e-04
asce_int,NCT00273052,black,other,4.300e-04
asce_int,NCT00273052,asian,other,4.381e-04
asce_int,NCT00273052,nativ,other,3.937e-04
asce_int,NCT00273052,(Intercept),male:black,4.755e-04
asce_int,NCT00273052,age10,male:black,-6.545e-06
asce_int,NCT00273052,como_ct,male:black,-3.327e-05
asce_int,NCT00273052,male,male:black,-8.412e-04
asce_int,NCT00273052,black,male:black,-4.230e-03
asce_int,NCT00273052,asian,male:black,-4.370e-04
asce_int,NCT00273052,nativ,male:black,-4.196e-04
asce_int,NCT00273052,other,male:black,-4.130e-04
asce_int,NCT00273052,(Intercept),male:asian,7.718e-04
asce_int,NCT00273052,age10,male:asian,-5.418e-05
asce_int,NCT00273052,como_ct,male:asian,-7.071e-05
asce_int,NCT00273052,male,male:asian,-8.715e-04
asce_int,NCT00273052,black,male:asian,-4.581e-04
asce_int,NCT00273052,asian,male:asian,-6.619e-03
asce_int,NCT00273052,nativ,male:asian,-4.113e-04
asce_int,NCT00273052,other,male:asian,-4.302e-04
asce_int,NCT00273052,male:black,male:asian,8.441e-04
asce_int,NCT00273052,(Intercept),male:nativ,-2.607e-04
asce_int,NCT00273052,age10,male:nativ,1.237e-04
asce_int,NCT00273052,como_ct,male:nativ,-6.540e-06
asce_int,NCT00273052,male,male:nativ,-7.854e-04
asce_int,NCT00273052,black,male:nativ,-3.627e-04
asce_int,NCT00273052,asian,male:nativ,-3.608e-04
asce_int,NCT00273052,nativ,male:nativ,-5.566e-02
asce_int,NCT00273052,other,male:nativ,-3.752e-04
asce_int,NCT00273052,male:black,male:nativ,8.212e-04
asce_int,NCT00273052,male:asian,male:nativ,7.826e-04
asce_int,NCT00273052,(Intercept),male:other,4.583e-04
asce_int,NCT00273052,age10,male:other,-2.102e-05
asce_int,NCT00273052,como_ct,male:other,6.501e-05
asce_int,NCT00273052,male,male:other,-8.111e-04
asce_int,NCT00273052,black,male:other,-3.876e-04
asce_int,NCT00273052,asian,male:other,-3.633e-04
asce_int,NCT00273052,nativ,male:other,-3.647e-04
asce_int,NCT00273052,other,male:other,-1.617e-02
asce_int,NCT00273052,male:black,male:other,8.152e-04
asce_int,NCT00273052,male:asian,male:other,8.062e-04
asce_int,NCT00273052,male:nativ,male:other,8.113e-04
asce_int,NCT00115622,(Intercept),age10,-6.075e-04
asce_int,NCT00115622,(Intercept),como_ct,-1.111e-04
asce_int,NCT00115622,age10,como_ct,-4.169e-05
asce_int,NCT00115622,(Intercept),male,-7.685e-04
asce_int,NCT00115622,age10,male,2.330e-05
asce_int,NCT00115622,como_ct,male,1.106e-05
asce_int,NCT00115622,(Intercept),black,-1.044e-03
asce_int,NCT00115622,age10,black,1.030e-04
asce_int,NCT00115622,como_ct,black,-1.165e-04
asce_int,NCT00115622,male,black,6.842e-04
asce_int,NCT00115622,(Intercept),asian,-2.307e-04
asce_int,NCT00115622,age10,asian,-1.369e-04
asce_int,NCT00115622,como_ct,asian,3.121e-04
asce_int,NCT00115622,male,asian,6.562e-04
asce_int,NCT00115622,black,asian,5.476e-04
asce_int,NCT00115622,(Intercept),nativ,-9.978e-04
asce_int,NCT00115622,age10,nativ,8.825e-05
asce_int,NCT00115622,como_ct,nativ,-7.955e-05
asce_int,NCT00115622,male,nativ,6.827e-04
asce_int,NCT00115622,black,nativ,7.359e-04
asce_int,NCT00115622,asian,nativ,5.725e-04
asce_int,NCT00115622,(Intercept),other,-8.419e-04
asce_int,NCT00115622,age10,other,2.583e-05
asce_int,NCT00115622,como_ct,other,1.873e-04
asce_int,NCT00115622,male,other,6.790e-04
asce_int,NCT00115622,black,other,6.655e-04
asce_int,NCT00115622,asian,other,7.174e-04
asce_int,NCT00115622,nativ,other,6.713e-04
asce_int,NCT00115622,(Intercept),male:black,8.029e-04
asce_int,NCT00115622,age10,male:black,-4.519e-05
asce_int,NCT00115622,como_ct,male:black,1.392e-04
asce_int,NCT00115622,male,male:black,-1.906e-03
asce_int,NCT00115622,black,male:black,-1.018e-02
asce_int,NCT00115622,asian,male:black,-5.851e-04
asce_int,NCT00115622,nativ,male:black,-7.057e-04
asce_int,NCT00115622,other,male:black,-6.461e-04
asce_int,NCT00115622,(Intercept),male:asian,2.248e-04
asce_int,NCT00115622,age10,male:asian,1.149e-04
asce_int,NCT00115622,como_ct,male:asian,-4.837e-05
asce_int,NCT00115622,male,male:asian,-1.885e-03
asce_int,NCT00115622,black,male:asian,-5.921e-04
asce_int,NCT00115622,asian,male:asian,-3.673e-02
asce_int,NCT00115622,nativ,male:asian,-6.037e-04
asce_int,NCT00115622,other,male:asian,-6.558e-04
asce_int,NCT00115622,male:black,male:asian,1.865e-03
asce_int,NCT00115622,(Intercept),male:nativ,6.253e-04
asce_int,NCT00115622,age10,male:nativ,3.964e-06
asce_int,NCT00115622,como_ct,male:nativ,8.201e-05
asce_int,NCT00115622,male,male:nativ,-1.899e-03
asce_int,NCT00115622,black,male:nativ,-6.776e-04
asce_int,NCT00115622,asian,male:nativ,-6.444e-04
asce_int,NCT00115622,nativ,male:nativ,-3.440e-03
asce_int,NCT00115622,other,male:nativ,-6.490e-04
asce_int,NCT00115622,male:black,male:nativ,1.914e-03
asce_int,NCT00115622,male:asian,male:nativ,1.903e-03
asce_int,NCT00115622,(Intercept),male:other,6.368e-04
asce_int,NCT00115622,age10,male:other,1.449e-05
asce_int,NCT00115622,como_ct,male:other,-6.842e-05
asce_int,NCT00115622,male,male:other,-1.901e-03
asce_int,NCT00115622,black,male:other,-6.536e-04
asce_int,NCT00115622,asian,male:other,-7.066e-04
asce_int,NCT00115622,nativ,male:other,-6.577e-04
asce_int,NCT00115622,other,male:other,-1.014e-02
asce_int,NCT00115622,male:black,male:other,1.887e-03
asce_int,NCT00115622,male:asian,male:other,1.914e-03
asce_int,NCT00115622,male:nativ,male:other,1.895e-03
asce_int,NCT00117325,(Intercept),age10,-3.536e-04
asce_int,NCT00117325,(Intercept),como_ct,-2.462e-05
asce_int,NCT00117325,age10,como_ct,-1.992e-05
asce_int,NCT00117325,(Intercept),male,-1.836e-04
asce_int,NCT00117325,age10,male,-2.556e-05
asce_int,NCT00117325,como_ct,male,4.042e-05
asce_int,NCT00117325,(Intercept),black,-4.718e-04
asce_int,NCT00117325,age10,black,3.854e-05
asce_int,NCT00117325,como_ct,black,2.086e-05
asce_int,NCT00117325,male,black,2.763e-04
asce_int,NCT00117325,(Intercept),asian,-4.721e-04
asce_int,NCT00117325,age10,asian,3.100e-05
asce_int,NCT00117325,como_ct,asian,1.067e-04
asce_int,NCT00117325,male,asian,2.889e-04
asce_int,NCT00117325,black,asian,3.130e-04
asce_int,NCT00117325,(Intercept),nativ,-4.545e-04
asce_int,NCT00117325,age10,nativ,5.249e-05
asce_int,NCT00117325,como_ct,nativ,-1.785e-04
asce_int,NCT00117325,male,nativ,2.480e-04
asce_int,NCT00117325,black,nativ,2.929e-04
asce_int,NCT00117325,asian,nativ,2.383e-04
asce_int,NCT00117325,(Intercept),other,-4.364e-04
asce_int,NCT00117325,age10,other,3.071e-05
asce_int,NCT00117325,como_ct,other,2.286e-05
asce_int,NCT00117325,male,other,2.788e-04
asce_int,NCT00117325,black,other,3.036e-04
asce_int,NCT00117325,asian,other,3.099e-04
asce_int,NCT00117325,nativ,other,2.876e-04
asce_int,NCT00117325,(Intercept),male:black,-5.720e-06
asce_int,NCT00117325,age10,male:black,6.449e-05
asce_int,NCT00117325,como_ct,male:black,-1.727e-05
asce_int,NCT00117325,male,male:black,-9.268e-04
asce_int,NCT00117325,black,male:black,-8.537e-03
asce_int,NCT00117325,asian,male:black,-2.600e-04
asce_int,NCT00117325,nativ,male:black,-2.414e-04
asce_int,NCT00117325,other,male:black,-2.600e-04
asce_int,NCT00117325,(Intercept),male:asian,2.719e-04
asce_int,NCT00117325,age10,male:asian,3.139e-05
asce_int,NCT00117325,como_ct,male:asian,-3.217e-04
asce_int,NCT00117325,male,male:asian,-9.539e-04
asce_int,NCT00117325,black,male:asian,-3.041e-04
asce_int,NCT00117325,asian,male:asian,-3.354e-02
asce_int,NCT00117325,nativ,male:asian,-7.894e-05
asce_int,NCT00117325,other,male:asian,-3.072e-04
asce_int,NCT00117325,male:black,male:asian,9.325e-04
asce_int,NCT00117325,(Intercept),male:nativ,1.944e-04
asce_int,NCT00117325,age10,male:nativ,-2.193e-06
asce_int,NCT00117325,como_ct,male:nativ,2.464e-04
asce_int,NCT00117325,male,male:nativ,-8.751e-04
asce_int,NCT00117325,black,male:nativ,-2.593e-04
asce_int,NCT00117325,asian,male:nativ,-1.853e-04
asce_int,NCT00117325,nativ,male:nativ,-1.661e-01
asce_int,NCT00117325,other,male:nativ,-2.591e-04
asce_int,NCT00117325,male:black,male:nativ,9.031e-04
asce_int,NCT00117325,male:asian,male:nativ,6.292e-04
asce_int,NCT00117325,(Intercept),male:other,-6.335e-04
asce_int,NCT00117325,age10,male:other,2.116e-04
asce_int,NCT00117325,como_ct,male:other,-1.437e-04
asce_int,NCT00117325,male,male:other,-9.856e-04
asce_int,NCT00117325,black,male:other,-1.909e-04
asce_int,NCT00117325,asian,male:other,-2.382e-04
asce_int,NCT00117325,nativ,male:other,-9.026e-05
asce_int,NCT00117325,other,male:other,-1.678e-02
asce_int,NCT00117325,male:black,male:other,1.080e-03
asce_int,NCT00117325,male:asian,male:other,1.091e-03
asce_int,NCT00117325,male:nativ,male:other,8.208e-04
asce_int,NCT00118703,(Intercept),age10,-3.595e-04
asce_int,NCT00118703,(Intercept),como_ct,-5.495e-05
asce_int,NCT00118703,age10,como_ct,-2.010e-05
asce_int,NCT00118703,(Intercept),male,-2.951e-04
asce_int,NCT00118703,age10,male,-1.673e-05
asce_int,NCT00118703,como_ct,male,7.659e-05
asce_int,NCT00118703,(Intercept),black,-6.242e-04
asce_int,NCT00118703,age10,black,5.706e-05
asce_int,NCT00118703,como_ct,black,7.006e-05
asce_int,NCT00118703,male,black,3.458e-04
asce_int,NCT00118703,(Intercept),asian,-7.837e-04
asce_int,NCT00118703,age10,asian,8.825e-05
asce_int,NCT00118703,como_ct,asian,1.217e-04
asce_int,NCT00118703,male,asian,3.507e-04
asce_int,NCT00118703,black,asian,4.348e-04
asce_int,NCT00118703,(Intercept),other,-4.075e-04
asce_int,NCT00118703,age10,other,2.742e-06
asce_int,NCT00118703,como_ct,other,1.427e-04
asce_int,NCT00118703,male,other,3.682e-04
asce_int,NCT00118703,black,other,3.750e-04
asce_int,NCT00118703,asian,other,3.984e-04
asce_int,NCT00118703,(Intercept),male:black,4.075e-04
asce_int,NCT00118703,age10,male:black,-1.217e-05
asce_int,NCT00118703,como_ct,male:black,-3.026e-05
asce_int,NCT00118703,male,male:black,-9.273e-04
asce_int,NCT00118703,black,male:black,-4.250e-03
asce_int,NCT00118703,asian,male:black,-3.671e-04
asce_int,NCT00118703,other,male:black,-3.544e-04
asce_int,NCT00118703,(Intercept),male:asian,4.377e-04
asce_int,NCT00118703,age10,male:asian,-1.567e-05
asce_int,NCT00118703,como_ct,male:asian,-6.862e-05
asce_int,NCT00118703,male,male:asian,-9.341e-04
asce_int,NCT00118703,black,male:asian,-3.684e-04
asce_int,NCT00118703,asian,male:asian,-3.542e-02
asce_int,NCT00118703,other,male:asian,-3.693e-04
asce_int,NCT00118703,male:black,male:asian,9.322e-04
asce_int,NCT00118703,(Intercept),male:other,2.863e-04
asce_int,NCT00118703,age10,male:other,2.417e-05
asce_int,NCT00118703,como_ct,male:other,-1.419e-04
asce_int,NCT00118703,male,male:other,-9.543e-04
asce_int,NCT00118703,black,male:other,-3.546e-04
asce_int,NCT00118703,asian,male:other,-3.666e-04
asce_int,NCT00118703,other,male:other,-5.879e-02
asce_int,NCT00118703,male:black,male:other,9.318e-04
asce_int,NCT00118703,male:asian,male:other,9.447e-04
asce_int,NCT00609674,(Intercept),age10,-7.689e-04
asce_int,NCT00609674,(Intercept),como_ct,7.881e-05
asce_int,NCT00609674,age10,como_ct,-8.943e-05
asce_int,NCT00609674,(Intercept),male,-8.515e-04
asce_int,NCT00609674,age10,male,2.843e-05
asce_int,NCT00609674,como_ct,male,6.293e-05
asce_int,NCT00609674,(Intercept),black,-1.201e-03
asce_int,NCT00609674,age10,black,1.261e-04
asce_int,NCT00609674,como_ct,black,-2.018e-05
asce_int,NCT00609674,male,black,7.375e-04
asce_int,NCT00609674,(Intercept),asian,-6.589e-04
asce_int,NCT00609674,age10,asian,-2.301e-05
asce_int,NCT00609674,como_ct,asian,8.493e-05
asce_int,NCT00609674,male,asian,7.214e-04
asce_int,NCT00609674,black,asian,7.059e-04
asce_int,NCT00609674,(Intercept),nativ,-5.652e-04
asce_int,NCT00609674,age10,nativ,-6.670e-05
asce_int,NCT00609674,como_ct,nativ,2.849e-04
asce_int,NCT00609674,male,nativ,7.359e-04
asce_int,NCT00609674,black,nativ,6.886e-04
asce_int,NCT00609674,asian,nativ,7.525e-04
asce_int,NCT00609674,(Intercept),other,-8.584e-04
asce_int,NCT00609674,age10,other,2.142e-05
asce_int,NCT00609674,como_ct,other,1.517e-04
asce_int,NCT00609674,male,other,7.374e-04
asce_int,NCT00609674,black,other,7.377e-04
asce_int,NCT00609674,asian,other,7.319e-04
asce_int,NCT00609674,nativ,other,7.713e-04
asce_int,NCT00609674,(Intercept),male:black,8.889e-04
asce_int,NCT00609674,age10,male:black,-3.082e-05
asce_int,NCT00609674,como_ct,male:black,-1.356e-04
asce_int,NCT00609674,male,male:black,-2.065e-03
asce_int,NCT00609674,black,male:black,-1.473e-02
asce_int,NCT00609674,asian,male:black,-7.295e-04
asce_int,NCT00609674,nativ,male:black,-7.636e-04
asce_int,NCT00609674,other,male:black,-7.555e-04
asce_int,NCT00609674,(Intercept),male:asian,-1.344e-04
asce_int,NCT00609674,age10,male:asian,2.164e-04
asce_int,NCT00609674,como_ct,male:asian,1.143e-05
asce_int,NCT00609674,male,male:asian,-2.002e-03
asce_int,NCT00609674,black,male:asian,-5.778e-04
asce_int,NCT00609674,asian,male:asian,-1.980e-02
asce_int,NCT00609674,nativ,male:asian,-7.456e-04
asce_int,NCT00609674,other,male:asian,-6.679e-04
asce_int,NCT00609674,male:black,male:asian,1.988e-03
asce_int,NCT00609674,(Intercept),male:nativ,5.677e-04
asce_int,NCT00609674,age10,male:nativ,1.158e-04
asce_int,NCT00609674,como_ct,male:nativ,-7.890e-04
asce_int,NCT00609674,male,male:nativ,-2.112e-03
asce_int,NCT00609674,black,male:nativ,-6.837e-04
asce_int,NCT00609674,asian,male:nativ,-8.125e-04
asce_int,NCT00609674,nativ,male:nativ,-7.098e-02
asce_int,NCT00609674,other,male:nativ,-8.834e-04
asce_int,NCT00609674,male:black,male:nativ,2.193e-03
asce_int,NCT00609674,male:asian,male:nativ,2.048e-03
asce_int,NCT00609674,(Intercept),male:other,3.428e-04
asce_int,NCT00609674,age10,male:other,1.319e-04
asce_int,NCT00609674,como_ct,male:other,-3.696e-04
asce_int,NCT00609674,male,male:other,-2.061e-03
asce_int,NCT00609674,black,male:other,-6.515e-04
asce_int,NCT00609674,asian,male:other,-7.662e-04
asce_int,NCT00609674,nativ,male:other,-8.794e-04
asce_int,NCT00609674,other,male:other,-3.075e-02
asce_int,NCT00609674,male:black,male:other,2.094e-03
asce_int,NCT00609674,male:asian,male:other,2.133e-03
asce_int,NCT00609674,male:nativ,male:other,2.466e-03
asce_int,NCT01916226,(Intercept),age10,-5.537e-04
asce_int,NCT01916226,(Intercept),como_ct,-4.004e-05
asce_int,NCT01916226,age10,como_ct,-3.153e-05
asce_int,NCT01916226,(Intercept),male,-4.851e-04
asce_int,NCT01916226,age10,male,1.907e-05
asce_int,NCT01916226,como_ct,male,4.109e-05
asce_int,NCT01916226,(Intercept),black,-4.895e-04
asce_int,NCT01916226,age10,black,2.683e-05
asce_int,NCT01916226,como_ct,black,-9.005e-06
asce_int,NCT01916226,male,black,3.884e-04
asce_int,NCT01916226,(Intercept),asian,-3.255e-05
asce_int,NCT01916226,age10,asian,-9.678e-05
asce_int,NCT01916226,como_ct,asian,7.580e-05
asce_int,NCT01916226,male,asian,3.802e-04
asce_int,NCT01916226,black,asian,3.662e-04
asce_int,NCT01916226,(Intercept),nativ,2.444e-04
asce_int,NCT01916226,age10,nativ,-9.876e-05
asce_int,NCT01916226,como_ct,nativ,-4.206e-04
asce_int,NCT01916226,male,nativ,3.056e-04
asce_int,NCT01916226,black,nativ,3.707e-04
asce_int,NCT01916226,asian,nativ,3.745e-04
asce_int,NCT01916226,(Intercept),other,-4.623e-04
asce_int,NCT01916226,age10,other,9.779e-06
asce_int,NCT01916226,como_ct,other,6.884e-05
asce_int,NCT01916226,male,other,3.972e-04
asce_int,NCT01916226,black,other,3.864e-04
asce_int,NCT01916226,asian,other,3.911e-04
asce_int,NCT01916226,nativ,other,2.747e-04
asce_int,NCT01916226,(Intercept),male:black,7.902e-04
asce_int,NCT01916226,age10,male:black,-1.055e-04
asce_int,NCT01916226,como_ct,male:black,4.456e-05
asce_int,NCT01916226,male,male:black,-1.017e-03
asce_int,NCT01916226,black,male:black,-1.697e-03
asce_int,NCT01916226,asian,male:black,-3.088e-04
asce_int,NCT01916226,nativ,male:black,-3.414e-04
asce_int,NCT01916226,other,male:black,-3.877e-04
asce_int,NCT01916226,(Intercept),male:asian,-4.764e-05
asce_int,NCT01916226,age10,male:asian,1.040e-04
asce_int,NCT01916226,como_ct,male:asian,1.832e-05
asce_int,NCT01916226,male,male:asian,-9.856e-04
asce_int,NCT01916226,black,male:asian,-3.658e-04
asce_int,NCT01916226,asian,male:asian,-1.642e-02
asce_int,NCT01916226,nativ,male:asian,-5.192e-04
asce_int,NCT01916226,other,male:asian,-3.682e-04
asce_int,NCT01916226,male:black,male:asian,9.307e-04
asce_int,NCT01916226,(Intercept),male:nativ,-7.302e-04
asce_int,NCT01916226,age10,male:nativ,2.055e-04
asce_int,NCT01916226,como_ct,male:nativ,5.157e-04
asce_int,NCT01916226,male,male:nativ,-8.940e-04
asce_int,NCT01916226,black,male:nativ,-3.514e-04
asce_int,NCT01916226,asian,male:nativ,-4.269e-04
asce_int,NCT01916226,nativ,male:nativ,-1.770e-01
asce_int,NCT01916226,other,male:nativ,-2.394e-04
asce_int,NCT01916226,male:black,male:nativ,8.900e-04
asce_int,NCT01916226,male:asian,male:nativ,1.235e-03
asce_int,NCT01916226,(Intercept),male:other,2.603e-04
asce_int,NCT01916226,age10,male:other,2.506e-05
asce_int,NCT01916226,como_ct,male:other,4.242e-05
asce_int,NCT01916226,male,male:other,-9.954e-04
asce_int,NCT01916226,black,male:other,-3.809e-04
asce_int,NCT01916226,asian,male:other,-3.940e-04
asce_int,NCT01916226,nativ,male:other,-4.729e-04
asce_int,NCT01916226,other,male:other,-1.388e-02
asce_int,NCT01916226,male:black,male:other,9.904e-04
asce_int,NCT01916226,male:asian,male:other,1.031e-03
asce_int,NCT01916226,male:nativ,male:other,1.132e-03
asce_int,NCT00118729,(Intercept),age10,-3.536e-04
asce_int,NCT00118729,(Intercept),como_ct,-7.371e-05
asce_int,NCT00118729,age10,como_ct,-4.250e-05
asce_int,NCT00118729,(Intercept),male,-1.309e-03
asce_int,NCT00118729,age10,male,1.374e-05
asce_int,NCT00118729,como_ct,male,5.286e-05
asce_int,NCT00118729,(Intercept),black,-1.264e-03
asce_int,NCT00118729,age10,black,-4.182e-06
asce_int,NCT00118729,como_ct,black,1.687e-04
asce_int,NCT00118729,male,black,1.259e-03
asce_int,NCT00118729,(Intercept),asian,-9.530e-04
asce_int,NCT00118729,age10,asian,-6.567e-05
asce_int,NCT00118729,como_ct,asian,-4.629e-04
asce_int,NCT00118729,male,asian,1.224e-03
asce_int,NCT00118729,black,asian,1.198e-03
asce_int,NCT00118729,(Intercept),other,-1.255e-03
asce_int,NCT00118729,age10,other,-9.181e-06
asce_int,NCT00118729,como_ct,other,2.224e-04
asce_int,NCT00118729,male,other,1.260e-03
asce_int,NCT00118729,black,other,1.279e-03
asce_int,NCT00118729,asian,other,1.183e-03
asce_int,NCT00118729,(Intercept),male:black,1.102e-03
asce_int,NCT00118729,age10,male:black,4.553e-05
asce_int,NCT00118729,como_ct,male:black,-5.152e-05
asce_int,NCT00118729,male,male:black,-3.013e-03
asce_int,NCT00118729,black,male:black,-1.567e-03
asce_int,NCT00118729,asian,male:black,-1.270e-03
asce_int,NCT00118729,other,male:black,-1.262e-03
asce_int,NCT00118729,(Intercept),male:asian,8.297e-04
asce_int,NCT00118729,age10,male:asian,9.457e-05
asce_int,NCT00118729,como_ct,male:asian,6.113e-04
asce_int,NCT00118729,male,male:asian,-2.978e-03
asce_int,NCT00118729,black,male:asian,-1.180e-03
asce_int,NCT00118729,asian,male:asian,-1.030e-01
asce_int,NCT00118729,other,male:asian,-1.161e-03
asce_int,NCT00118729,male:black,male:asian,3.044e-03
asce_int,NCT00118729,(Intercept),male:other,8.047e-04
asce_int,NCT00118729,age10,male:other,1.340e-04
